"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ZNF417" -0.0372438107597635 4.17048795293244 -0.336374806773669 0.740480765788341 0.815816895479185 -7.10457346113523
"HDAC1" -0.0371741978746112 6.59311485085889 -0.374140373547469 0.712673938716259 0.794826974649357 -7.22879499204797
"YIPF3" 0.0370761632932126 5.23517723584403 0.181400570140037 0.858081682460335 0.90236078074184 -7.15884622089172
"ADAMTS10" -0.0370743198075605 2.91424648030058 -0.238360687371903 0.814295777219909 0.870126355765933 -7.04876878135967
"RECQL5" 0.0369470695525402 5.12120557722863 0.247248345958594 0.807516217412184 0.865088177056577 -7.23924983103334
"GRHPR" 0.0369213662254442 6.07683979512159 0.252462394009032 0.803546162386691 0.862276585208886 -7.17751615403201
"RMDN3" -0.0368635998006619 4.70734905236665 -0.266806991725412 0.792652629015497 0.854458513803169 -7.10103004478269
"Y_RNA" -0.0366589021287389 4.67798641391602 -0.1714924034023 0.865751201975044 0.90783459373531 -7.05889772448056
"ZFP91-CNTF" 0.0365680603012297 0.564573276778193 0.597403630448763 0.557684615585759 0.666968514896394 -7.21022343555086
"GRK2" -0.0365440636295213 6.60542814181421 -0.282215825608889 0.780999692038166 0.846925208547062 -7.27799392465399
"MYO5B" -0.0364767351123305 5.615965342592 -0.30782160937963 0.761754091548909 0.832185025404515 -7.20748559552333
"GLUD1" -0.0364636886989844 6.85169725945139 -0.372493366737665 0.713878364414169 0.795880401655771 -7.24531880871884
"BABAM1" -0.036347554957322 3.46063551081326 -0.342208253420608 0.736160324319826 0.812453710175279 -7.07775362696091
"DYRK3" 0.0362933119698106 6.45778900636998 0.22584754091057 0.823866405623643 0.877598574642023 -7.29305877683563
"PPP2R1A" -0.0362410884228312 7.20745317465614 -0.267678507393595 0.791992173013198 0.853831047284095 -7.27939105175926
"GSTCD" 0.036225522724858 5.18964113206972 0.379094369621595 0.709055868625982 0.792001840922182 -7.14827865255173
"VPS37B" 0.0361584647985307 6.1896774481014 0.365650332886125 0.718890807868519 0.799414380110383 -7.24785041067008
"FPGS" 0.0361485911703427 5.7120994314999 0.271388484154445 0.789182479645732 0.852046291058856 -7.19351256927557
"KNSTRN" 0.0361319661806832 6.37487995948359 0.395485288470382 0.697136120924057 0.782464547841199 -7.21064742619304
"TRAF1" 0.0361092036132153 2.0949339781739 0.0900731800284583 0.929224507158157 0.951833857283461 -7.12657529205368
"NAGK" 0.0360425297626832 4.22532430563602 0.298030312149809 0.769095253250365 0.837928964769649 -7.01699358790706
"MTSS1" -0.0359360247797071 3.73998048910311 -0.227478902849425 0.822617017173382 0.876696320200238 -7.05077905555821
"SUV39H1" 0.0358748329163374 5.9221186773522 0.315182685671026 0.756250261276992 0.828120593644918 -7.24209224358603
"KDM5C" 0.0358325469550191 7.96744295749247 0.277881921956714 0.784271951767419 0.84929012351434 -7.25490506755646
"DTX3L" -0.0357967335714537 6.18115188647853 -0.226309224907998 0.823512772817442 0.877393461816451 -7.29279329261285
"MACROH2A2" -0.0357765295368386 5.3645639228427 -0.19104095147018 0.850633366170707 0.897191897382265 -7.21394144908471
"PPP1R11" 0.0357753887879106 2.62722720260424 0.312388132360344 0.758338169513914 0.829404580587861 -7.18039687699424
"PIP5K1C" 0.035739228235375 5.87576310343851 0.250422810572961 0.805098483734362 0.863329465751043 -7.28301927064044
"DDIAS" -0.0357208090427434 6.22779083896669 -0.304096267182277 0.764544520585369 0.834313133051889 -7.26659051212588
"HLTF" 0.035709849814654 6.72176498770928 0.255283237444576 0.801400612695843 0.860991940306559 -7.27948911258436
"DUSP10" 0.0356896729816096 3.75350139842354 0.228015060701116 0.822206503797031 0.876516063446996 -7.05940803971847
"SCN1B" -0.0356739245945832 3.40463743315219 -0.254102987152469 0.802298121143249 0.861361558266932 -7.024896168012
"ALKBH4" -0.0356727393283922 4.12303815451501 -0.275959659249474 0.7857246625488 0.849849530759197 -7.05881879009573
"WNT3A" -0.0356627173196937 3.14947820990036 -0.205551047005183 0.839450067403005 0.889415389446444 -7.01427283811914
"SGF29" 0.035603371373361 3.01175877341294 0.301737541873726 0.766313019132734 0.835406187374363 -7.09838848424242
"LRP11" -0.035598198073584 1.24024134357492 -0.417997376386754 0.6808968533552 0.769071054479166 -7.19794607468214
"PDLIM2" 0.0355723595215496 5.80324323432506 0.261942522660419 0.796341995990074 0.856655446264033 -7.18907398292346
"PARAIL" -0.0355629110487556 3.47682433075215 -0.262321669717247 0.796054260038577 0.856515072480025 -7.00310029955046
"SLC44A2" 0.0355360942995322 4.36678822238752 0.121532250660278 0.904616923263281 0.935443451545342 -7.14493087902269
"FAM234A" 0.0355331407606263 4.38077593871094 0.153069433032242 0.880047649567801 0.917966209727272 -7.1470223593432
"IL17RA" 0.0354826889217303 6.42956060140957 0.349499387341872 0.730772992290251 0.808063436663621 -7.25539675950617
"CIAO1" -0.0354683411405343 6.83611196805715 -0.426167546826233 0.675042195021664 0.764439674902911 -7.22504882826369
"RPS6KA1" 0.0354551783353187 5.75153704637634 0.239592255375113 0.813355414745485 0.869814236834156 -7.2251723735909
"UBXN2B" 0.0354418780331978 6.29928428626596 0.23524396309555 0.816676843555819 0.872157389834045 -7.29095223452096
"TANK" -0.0353763282135295 4.62177804245712 -0.305926084619026 0.763173497408727 0.833317839107013 -7.16758590936519
"THAP7" 0.0353335068706411 4.86396041532005 0.279891413661492 0.782754191270942 0.848321146011306 -7.12146427699529
"TNS2" 0.0353137847972658 4.14310269633203 0.14223098866591 0.888478619442879 0.924105984362299 -7.16399488425564
"LHPP" -0.0353011304366269 2.89597904348134 -0.139237226389227 0.89080985717363 0.925646946208463 -7.145136602771
"TFPI" -0.0352153660841035 4.23088138890699 -0.255814757478161 0.80099651688831 0.860642672352426 -7.02832631649484
"ZNF7" -0.035121486882181 5.82214901234422 -0.368269284969546 0.71697088998331 0.798230033262971 -7.22411883937402
"SLC2A8" 0.0350875691718229 3.81618362057267 0.272385880387874 0.788427622508133 0.851673824452514 -7.00773387782453
"RBSN" 0.0350440355718664 5.76456382676497 0.365994751680003 0.718638208848874 0.799339820545684 -7.24106041454575
"MGA" 0.0350213530035077 8.69256437677556 0.34000867875965 0.737788347275171 0.813796436444884 -7.18057079399793
"MTHFS" -0.034998747653975 2.06406603540478 -0.31114729365576 0.759265858064236 0.830137258392765 -7.23687594655808
"MAN1B1" -0.0348708572849716 6.32139884115326 -0.205955573000863 0.83913878052456 0.889172052819235 -7.28628082751536
"PTPN12" -0.0348102423837293 7.37612668706814 -0.160973129115773 0.873908782306298 0.914033398838655 -7.28614522391158
"ERG28" 0.0347754571914947 4.69785950402524 0.157692931691987 0.876455563001337 0.916191132848069 -7.08312073756671
"POLR1F" 0.0347396895897552 4.71755489024908 0.237911519054699 0.814638811598784 0.870407533695288 -7.185066235717
"EVA1A" -0.0346989625218947 5.46556432143641 -0.094862572129243 0.925472813277731 0.949260976164919 -7.16176910777871
"ENO1" 0.0345977188459337 10.4312491798435 0.293041140304539 0.772844663704929 0.840675962696105 -7.22156735032681
"HINFP" -0.0345935539217725 3.11428931713618 -0.307370322595568 0.762091945207492 0.832334447711107 -7.04411900493882
"MCUB" 0.0345360797872312 3.77732585092934 0.218078080287365 0.829823287776251 0.882046531079566 -7.01144591656816
"GJB3" 0.0345149397686519 3.585567585346 0.124440518930624 0.902346663595295 0.933652752994919 -7.03282234659632
"IGHMBP2" 0.0344646097342141 5.18277033648207 0.183949901972568 0.856110662215781 0.900934075944621 -7.24326355407767
"ZNF354A" -0.0344459653354079 3.92905070540533 -0.251221026548151 0.804490864042465 0.862950322260596 -7.09151954889599
"SLC35A3" 0.0344326732534803 5.0572330774931 0.202958266586646 0.841445883477366 0.890577232546627 -7.20095971222838
"NT5C3B" 0.0344067524753506 4.76100749699859 0.266229414158919 0.793090420503981 0.854676727764405 -7.04653267537906
"IFT22" -0.0343969386765357 4.26832601683071 -0.213652417478029 0.833221241887098 0.88410560135561 -7.01586728396723
"TEN1" 0.0343922449798035 1.82963055576192 0.294640314647154 0.771642237018219 0.839703379290428 -7.273595107377
"NCBP3" 0.0342833219736471 6.15789296117903 0.250645205060399 0.804929179264214 0.863250490146125 -7.28373052973946
"CBY1" 0.0342490735960248 3.06331388440121 0.153516756011206 0.879699997189342 0.917966209727272 -7.03393850263114
"PISD" 0.0342424930398826 5.43795004088147 0.233724027516074 0.817838688301678 0.873226959752865 -7.19413452798147
"KCTD18" -0.0342356957766028 3.54077876566683 -0.162705982316702 0.872563946639757 0.912869647046338 -7.03836886486252
"ZNF576" -0.0342311607590489 3.41736312303669 -0.263792487245256 0.794938336923748 0.855821547825606 -7.00717871562309
"MTCH2" -0.034210986172889 6.51725861310146 -0.241546623524295 0.811863758726657 0.868805873042063 -7.25084829562684
"CERCAM" -0.0341999745772288 5.15135672652737 -0.151058655528978 0.881610703119159 0.919332535635122 -7.20973296759016
"RBPMS2" -0.0341604586272917 3.85497537736151 -0.181089346149012 0.858322371875899 0.902476973189465 -7.10165595349559
"APEH" 0.0340045121463186 7.2559717836751 0.204387010795499 0.840345957036708 0.889845339809282 -7.29767894123197
"BOLA3" -0.0339621168163413 3.67053281945021 -0.247584440994285 0.807260145982543 0.86498397072232 -7.11308520375606
"PIF1" -0.0339603395459438 5.22370437259852 -0.150447672901646 0.882085742532898 0.919563835325683 -7.17136049112296
"RRS1" 0.0337717086950908 5.66661562344626 0.203789261361026 0.84080609664418 0.890073036327052 -7.24059778738047
"HIRIP3" 0.0337684893829753 4.39957818209708 0.294246381110672 0.771938382367616 0.839930993340847 -7.04629559473636
"OSBP2" -0.0337435036027687 5.01848030309419 -0.298015243042638 0.769106569062849 0.837928964769649 -7.19062075603717
"STT3B" -0.0337430322215102 7.6189075504596 -0.27817969964963 0.784046985168213 0.849130913254052 -7.27132768988868
"USP6NL" -0.033727695749926 6.52533438741912 -0.35481345586074 0.726855531949565 0.805202782698653 -7.24877709716804
"OTUD6B-AS1" -0.0336936002043808 4.39916697513155 -0.327664185145237 0.746948667127526 0.820900033962363 -7.08471586041366
"MPI" 0.0335124335227928 4.66709417987352 0.257715011926413 0.799552294277183 0.859345175005489 -7.10169398693699
"DRAP1" -0.0334886260064886 6.45561246866276 -0.364023623889955 0.720084297073308 0.800387545384819 -7.18553390186226
"NDUFA3" 0.0334645225021033 2.82478318873337 0.263368251511539 0.795260161963244 0.855998834544767 -7.18539481278378
"DCTN6" -0.0334622535528832 4.28476627232163 -0.211722458847422 0.83470409742438 0.885334089897887 -7.04478590071061
"FAM118A" 0.0333965504251825 5.42941272674218 0.307466946981688 0.762019603687416 0.832334447711107 -7.19269534772504
"LYRM1" 0.0333735000703856 3.41225161467444 0.188814930681124 0.852351969761382 0.89845402598747 -7.0797760683435
"ADCK5" 0.0333550752783922 4.20201583049769 0.180781427406534 0.858560519198208 0.902553150260086 -7.06236585045622
"MED13L" -0.0333490319531951 8.84073329941805 -0.17684428811033 0.861606763910701 0.904882298856954 -7.21253180619707
"GNG10" 0.0333087339835837 1.56954107261512 0.213366358314386 0.833440990770709 0.884252644473715 -7.28109584588185
"STK10" 0.0332891996644422 5.72565688579357 0.28086649017221 0.782018042993303 0.847692060405774 -7.26800044706147
"RPS7" 0.0332623551822717 6.97592822999326 0.280998770810086 0.781918192095394 0.847692060405774 -7.21629411500697
"C1R" -0.0332096267597772 3.16510489893417 -0.102481445775608 0.919508431611657 0.945560275652342 -7.05248122346458
"FNTA" 0.0331477624601915 3.81171195811884 0.166360736441872 0.869728873999754 0.910690729849416 -7.02204919277651
"DCXR" -0.0330306106053531 4.45911433139368 -0.147937996887551 0.88403749832411 0.920918274672805 -7.03604249574866
"PCDHGA11" 0.0330000480760596 0.906582353849001 0.239464451260088 0.813452985893991 0.869823010240394 -7.30050263215559
"OSGEP" -0.0329478011671562 4.72174982453459 -0.302621809442081 0.765649867482537 0.835184705752955 -7.04900676561199
"FUCA1" -0.0328673003308659 3.36806766890833 -0.111805459322492 0.912215912299726 0.940800922900048 -7.03075812241584
"YES1" -0.0328459862391064 7.28775231615665 -0.216775778530578 0.830822819160699 0.882437515356946 -7.29153557646774
"PNKP" 0.0328232011674507 4.85706523328501 0.190792457698638 0.850825178250063 0.897191897382265 -7.087893799524
"PMS1" 0.0328073808339306 3.99446394341596 0.217403592470333 0.830340927636116 0.882252420332376 -7.03951583110214
"OAZ2" 0.0327623582360461 6.37920934331764 0.31680981156523 0.755035466688545 0.82733417562915 -7.24111833514624
"QNG1" 0.0327483488827722 5.60239700810985 0.296798791831958 0.77002021203885 0.838524609151463 -7.24656000216136
"STIM2" 0.0325656067514828 5.10326929079794 0.34059419983028 0.737354846716325 0.813442400012926 -7.23580225857737
"STX4" -0.0324263674418281 4.63126637768682 -0.18052543982585 0.858758513094221 0.902674183871907 -7.10472437557267
"PRPF4B" -0.0323309362844517 6.28034913675494 -0.26902938268386 0.790968766792723 0.852980968663623 -7.28202197516067
"PROCR" 0.0322191517032362 4.54471399518456 0.165267049396679 0.870577082265882 0.911141006264244 -7.05227810208652
"EPM2AIP1" -0.0321880681160263 5.54416218110948 -0.288048426943634 0.776602505199325 0.843752637044125 -7.22948858115876
"KCNN4" -0.0320932096752333 5.42676263651977 -0.409630973001863 0.686913827954793 0.773781329928602 -7.14047955771265
"ZBTB8OS" 0.0320606654579958 3.8150967114353 0.259623427365171 0.798102617646241 0.858210434965763 -7.00184056378624
"MIOS" -0.0320595025552883 6.01893252098985 -0.343503267401121 0.735202415532636 0.811643201744278 -7.25762700006114
"SLC9A3P2" 0.0320351107610506 2.82451488783107 0.187562244690494 0.853319443611169 0.899212808928234 -7.03812615878765
"WARS2" 0.0319040979133662 4.52659678113581 0.301781220024669 0.766280258573579 0.835406187374363 -7.08078500293627
"FBLN1" 0.0318759959113804 6.34611779784628 0.133182016194125 0.895528149784532 0.928927221950618 -7.2931931258726
"STRIP1" 0.0318039944086115 6.29853035735675 0.282262364424507 0.780964576194288 0.846925208547062 -7.27794868185054
"BLOC1S5-TXNDC5" -0.0317944859759095 0.479092084602001 -0.369241976581676 0.71625831629802 0.797925973795954 -7.33958415138642
"TIMM23B" 0.0317103944337536 3.30322752590058 0.144096693016328 0.887026326455901 0.922947927450868 -7.09595396553206
"COG5" -0.0316721187300484 5.75875523390545 -0.237375136049635 0.815048503248496 0.870759869999913 -7.25769294049391
"ASPSCR1" -0.0316658202459372 4.25850366783915 -0.226522351497212 0.823349538876122 0.877305347859592 -7.02947751469956
"FRYL" -0.0315912678115904 8.38741024843581 -0.283161524147335 0.780286210852742 0.8464885462089 -7.21705063077245
"C8orf33" 0.0315820755042884 6.46265102295069 0.348234566260479 0.731706530238523 0.808767343792459 -7.25043847650941
"VPS26A" 0.0315745542171424 5.95180560199295 0.209939470363435 0.836074597826856 0.8865287783459 -7.25782759006768
"ARHGAP29" -0.0315548656813771 7.79693942511075 -0.118854722230221 0.906707811101472 0.936949953020238 -7.28102475376638
"CAMSAP2" -0.0315483190331367 8.03437650000105 -0.264130142007333 0.794682219233088 0.85578311877403 -7.23342382713466
"UBTD1" -0.0314311201659505 4.88710114673164 -0.223937318747783 0.825329976610958 0.878642115235002 -7.13765773509964
"H2BC15" 0.031391276419543 5.05898648510667 0.148111121067137 0.883902836294332 0.920918274672805 -7.07554231656395
"EXOSC1" 0.0312929007139569 4.30820356568935 0.242694839584183 0.810987736983256 0.868038947405737 -7.00590430739034
"BMP7" -0.0312664130110756 4.41610170531642 -0.254849400325509 0.801730486406563 0.861073514401198 -7.12979930104728
"ZUP1" -0.0311868869170207 3.40351906509486 -0.258876254987802 0.798670097443577 0.858677596509176 -7.0069302331391
"DDAH1" 0.0310852458788515 6.56543179939392 0.229658350835277 0.820948635624447 0.875603528146928 -7.29237904373888
"CUL1" 0.0310821262931196 5.80421916836269 0.247377975591171 0.80741744970155 0.86506743676718 -7.27248746777782
"MVK" -0.0310718161284544 4.1648226878729 -0.150563185124558 0.881995928165275 0.919558200921859 -7.03754383765461
"BEX3" 0.0310554408944603 4.57866879875359 0.128046206174108 0.899533188133086 0.931778506372715 -7.04911803930186
"RUVBL1" 0.0310251962834238 6.7683582399561 0.358062138110852 0.72446445031142 0.803698138665236 -7.24027527341258
"RASD2" -0.0309406006951245 3.09536956497881 -0.104315375565479 0.918073472266565 0.944497681066961 -7.07047337668563
"ABCE1" 0.0309383924962026 7.09895703478165 0.172810807178526 0.864729868263449 0.907232172351562 -7.30427800485544
"SOX13" -0.0309005489368728 4.33486669291091 -0.166647361646967 0.869506608866416 0.910690729849416 -7.15474786571471
"ALKBH5" -0.0308439281511959 7.3594693655731 -0.317095496194082 0.754822245373276 0.827266955844716 -7.26469658284174
"PBDC1" -0.0307868289032101 4.75507469410537 -0.218782353520376 0.82928287446053 0.881644152861619 -7.23946105557954
"SPART" -0.0307323176737935 5.38026710187749 -0.331466594052849 0.744122850454644 0.818721381583816 -7.20269021287912
"PITPNM2" 0.0306236891487472 4.83430424315559 0.204393663388582 0.840340836291348 0.889845339809282 -7.24996875894776
"FDPS" -0.0305955672224139 6.1204025287731 -0.219892960246068 0.828430845553487 0.881082264127666 -7.23215686352643
