"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Gene"
"PPP2R1B" -0.00961911354910239 6.55776231220746 -0.134316847029599 0.893658663345594 0.923412395864074 -6.97124932504811 "PPP2R1B"
"PPIC-AS1" 0.00961477828782531 2.97670629683044 0.130009434340163 0.897049078151312 0.925900545524916 -6.97182419578135 "PPIC-AS1"
"NHS" -0.00958082049772013 3.99914553080996 -0.10754371611661 0.914762022687416 0.938916408127807 -6.97451896207665 "NHS"
"NAGK" -0.00957593944540847 5.04632953846597 -0.186489167320215 0.852770179675898 0.894380968406721 -6.96279999046165 "NAGK"
"LINC03046" -0.00955251167078019 3.65861648865152 -0.236774610027895 0.813740589749275 0.863895402802508 -6.95205918361439 "LINC03046"
"YWHAG" -0.00952878856887018 8.59770327927685 -0.261262329199886 0.794898550038079 0.849959475468161 -6.94590662443086 "YWHAG"
"NBDY" 0.00948593103206452 4.76080122673718 0.119061836061142 0.905674620078753 0.931943187661108 -6.973200998634 "NBDY"
"E4F1" 0.00948553804011265 5.69504338273539 0.143309371653544 0.886587052485594 0.918288525994719 -6.96998883177531 "E4F1"
"RNASEH1P1" 0.00948426055577878 1.32396355593416 0.192931182416295 0.847747193413863 0.890770034782186 -6.96156630816035 "RNASEH1P1"
"GALNT7" -0.00944994883440753 6.51821430698689 -0.233892635286502 0.815965664805086 0.86603144319391 -6.95274357691823 "GALNT7"
"MED4" 0.00943086678867644 5.02046124211329 0.174241134762654 0.862337035790093 0.901529903623184 -6.96503016139437 "MED4"
"ZNF587B" -0.00943028857446304 6.02037603852131 -0.144535332339538 0.885623677782863 0.917524488196586 -6.96981066714715 "ZNF587B"
"INIP" -0.00941612807270342 5.7229616326584 -0.237607084275287 0.813098151348347 0.863589266303178 -6.95185993599712 "INIP"
"C1orf174" 0.00940824365068327 5.67373516156476 0.285942458423246 0.776032181762104 0.834899084342005 -6.93909520511137 "C1orf174"
"ACSL4" -0.00935049502425223 6.15055131501923 -0.129517889452755 0.897436103010331 0.926052494216627 -6.97188860749438 "ACSL4"
"BMS1" -0.00934061166437239 8.68537141593187 -0.147837254780975 0.88302985589305 0.916380506545896 -6.96932326796543 "BMS1"
"JAKMIP2" -0.00933582335867666 1.86088113638554 -0.0924698920896696 0.926671897110178 0.948082144925784 -6.97604146223076 "JAKMIP2"
"ENY2" 0.00933333022301674 7.03770636023637 0.14530658930965 0.885017703732563 0.917524488196586 -6.96969780595576 "ENY2"
"LTV1" 0.00930830683339323 6.09395016546219 0.181097833959189 0.856978659282168 0.89737718958836 -6.96380030252542 "LTV1"
"FAM20C" -0.00924523030706847 2.37162831928506 -0.062356389043875 0.950512609297407 0.963653207879148 -6.97839603384778 "FAM20C"
"USP47" -0.00924385965538921 7.63153070808466 -0.132065999809678 0.895430086309414 0.924698950168796 -6.97155206060065 "USP47"
"ALDH5A1" 0.00922614259574761 4.23620643381566 0.127636571648867 0.89891761636008 0.926887658029185 -6.9721328815374 "ALDH5A1"
"SLC45A3" -0.00921816016927313 4.6808776465861 -0.111249885531883 0.911836671609942 0.937071288716929 -6.97410949545355 "SLC45A3"
"PAFAH2" -0.0092071639042679 4.87836526590899 -0.191643389774018 0.848750813304388 0.891363776114968 -6.96181627331249 "PAFAH2"
"ITCH" 0.00920280970136034 7.32838116114588 0.171812830744767 0.864236284732378 0.902574419141162 -6.96545434873701 "ITCH"
"PRG4" -0.00919201463284613 3.12257663614965 -0.150437784360946 0.88098791850822 0.914898038508707 -6.96893165881966 "PRG4"
"MYG1-AS1" -0.00915386904692328 3.50499746595067 -0.213960058675551 0.831395773682049 0.87767239093253 -6.95724803456768 "MYG1-AS1"
"METAP2" 0.00914181102308742 7.30704093570832 0.162703371817277 0.871368165682749 0.907768219759194 -6.96699263281007 "METAP2"
"GRINA" -0.00912565279382349 7.26548662725768 -0.0924309622709809 0.926702678763046 0.948082144925784 -6.97604509726152 "GRINA"
"CHAF1A" -0.00911043788200239 6.99181180744171 -0.198346711023387 0.843529487932886 0.887944937880151 -6.96049683871846 "CHAF1A"
"ACP1" -0.00901960536317326 6.77493673082743 -0.213238738561955 0.83195545290582 0.87803520105465 -6.95740353797188 "ACP1"
"DBT" -0.00901932033502817 5.09358311414833 -0.171209586826673 0.864708225348567 0.902835343161454 -6.96555880406057 "DBT"
"B3GAT3" 0.00900723146882321 4.36555134206749 0.139815631639483 0.889333416306655 0.920585774710097 -6.9704882461367 "B3GAT3"
"STYK1" -0.00900077537745059 1.72943048928363 -0.137045104535973 0.89151224913108 0.922214935800621 -6.97087552448226 "STYK1"
"TLCD5" 0.00897970640464241 5.13029694020354 0.0943949671731785 0.925149889637298 0.946970195075277 -6.97585980169376 "TLCD5"
"GMEB2" 0.00896324465545106 5.37516776671902 0.153596690704344 0.878508638724043 0.912957966209744 -6.96844678743064 "GMEB2"
"NEURL4" 0.00891952817826702 5.54695765326162 0.128262333819129 0.898424796295425 0.92669291980231 -6.97205202778938 "NEURL4"
"INTS1" -0.00888389654674526 8.09931672858559 -0.112237852756658 0.91105705569112 0.936396189983414 -6.97399800167974 "INTS1"
"MCM5" 0.00885499506124621 7.53521631814508 0.173278919643438 0.863089515672733 0.901965439277946 -6.9651989568633 "MCM5"
"CA11" 0.00885174296108993 4.17922232258123 0.0819223933533727 0.935015733713807 0.953068946225332 -6.97697036676055 "CA11"
"HSDL1" -0.00878516955979247 5.76663562251496 -0.159194078874919 0.874118530286036 0.90985622028322 -6.9675629036178 "HSDL1"
"DLD" -0.00878194026509771 7.01642838110483 -0.107301733014872 0.914953066370775 0.938916408127807 -6.97454521473998 "DLD"
"RRN3P3" -0.00875857986974538 4.07311940329657 -0.118990211530642 0.905731091443989 0.931943187661108 -6.97320960806133 "RRN3P3"
"PPM1J" -0.00874210426037036 2.22044935429146 -0.125615432043523 0.900509641182095 0.927915306626082 -6.97239133026004 "PPM1J"
"EIF4A1" -0.00871305326310789 9.84032261358393 -0.285922076199425 0.77604770844813 0.834899084342005 -6.93910108311148 "EIF4A1"
"EBF3" 0.0086622834915091 3.67471642232084 0.184881049071571 0.854025033021929 0.895176634965274 -6.96310142883156 "EBF3"
"INTS7" 0.00863678641197474 6.45906391194516 0.233290803962425 0.816430511703522 0.86637400715493 -6.95288544038353 "INTS7"
"PLA2G4A" -0.00863496087027071 3.80156230888174 -0.0584221658260788 0.953631155657311 0.965617464388125 -6.97863601432077 "PLA2G4A"
"PORCN" -0.00862488513893034 3.87752936321555 -0.126523263768049 0.899794502868521 0.927514495899781 -6.97227575331557 "PORCN"
"CCNJ" -0.00861590852087168 5.72527138277139 -0.146028545209841 0.884450528028552 0.917322179733645 -6.96959161535526 "CCNJ"
"CFDP1" -0.00860489577180168 5.38625672578099 -0.184823800067698 0.854069712818447 0.895176634965274 -6.96311211197613 "CFDP1"
"PWWP3B" 0.00860023004967969 1.3127013569281 0.160629659183687 0.87299322104006 0.908917641132377 -6.96733111883223 "PWWP3B"
"EMG1" -0.00856994075841655 8.0078807488672 -0.214277928736837 0.831149163131538 0.87748801353901 -6.9571793411972 "EMG1"
"TMEM63B" -0.00852836636085286 5.91725100056424 -0.133033286975512 0.894668762397978 0.924147514606416 -6.9714225883942 "TMEM63B"
"GFOD1" 0.00849145795447459 3.53547814305379 0.16089878017719 0.872782294334696 0.908775621534462 -6.9672874359321 "GFOD1"
"DNAAF3" 0.00849124657681566 3.25292385746172 0.143746917903472 0.886243203503706 0.918010351374135 -6.96992541872172 "DNAAF3"
"ZNF17" -0.00847425667338531 3.64226959457614 -0.136522208199356 0.891923566892147 0.922394572648232 -6.9709477487236 "ZNF17"
"SERINC4" -0.00847208044606962 4.30086847563281 -0.0696394000517244 0.944741667713357 0.959533991651902 -6.97791053051884 "SERINC4"
"GNAI2" -0.00847207612448653 6.26687051616478 -0.121741549130707 0.90356219255934 0.930182419235283 -6.97287517040157 "GNAI2"
"FNTB" 0.00846493681333893 6.78938226303347 0.0963779179662679 0.923582418921082 0.945821434273285 -6.97566876762236 "FNTB"
"CDK7" 0.00839833512380661 5.40301923625908 0.129962894976468 0.897085720503235 0.925900545524916 -6.97183030471867 "CDK7"
"DEPP1" 0.00839471301313655 2.18757204319847 0.0679644028589675 0.94606865604781 0.960401836385836 -6.97802693311921 "DEPP1"
"MORN2" 0.00834565733919623 3.69639554371857 0.131384631247522 0.89596643141674 0.925096150294399 -6.97164269554916 "MORN2"
"HCCS" -0.00832434752475653 5.11004359916291 -0.193481367835241 0.847318492802587 0.890549773311001 -6.961459005534 "HCCS"
"AP3M1" -0.00826291226974263 7.58385021041205 -0.258636749121989 0.796913135677578 0.851516313816531 -6.94659519065204 "AP3M1"
"DCAKD" 0.0082454174772959 4.41433005599232 0.0817542517279303 0.935148807928722 0.95312492375184 -6.97698426513365 "DCAKD"
"DENND1A" 0.00824378516229629 4.77563748429083 0.114381549394075 0.909365744662326 0.934973042421134 -6.97375269358049 "DENND1A"
"SNHG16" -0.00823547624506382 8.30320231775112 -0.158236783763399 0.874869071511 0.910404328618197 -6.96771631050797 "SNHG16"
"TRAPPC8" 0.00822079698790379 6.32159665585159 0.113443291389935 0.910105949995255 0.935576334838753 -6.97386063141618 "TRAPPC8"
"REEP3" -0.00817943319977399 5.80456742893642 -0.156696969230806 0.876076563871097 0.911194345109426 -6.96796112704042 "REEP3"
"ZNF609" 0.00812519184610672 7.41355016667303 0.163678208077787 0.870604432201171 0.90749046525494 -6.96683201439292 "ZNF609"
"DMPK" 0.00811179979650944 3.87274662085634 0.0802888841023958 0.93630863875684 0.953838083215047 -6.97710418201661 "DMPK"
"DHODH" 0.00809787393147854 4.6159751799248 0.186674214112907 0.852625807730121 0.894355042600105 -6.9627651365662 "DHODH"
"RNASEH1" 0.00806630591608659 6.55816873081346 0.14461023047743 0.88556482754184 0.917524488196586 -6.96979973330724 "RNASEH1"
"DHX30" 0.00803112576708287 8.27433642257628 0.169873715639715 0.865753504499401 0.90359881835102 -6.96578881203314 "DHX30"
"GPBP1L1" -0.00802047508220305 7.29722718858592 -0.203549417842254 0.839481871649155 0.884371235725764 -6.95944155780924 "GPBP1L1"
"CUL2" -0.00801465145288649 6.66419820738736 -0.175053539428814 0.861701811965085 0.901232989130611 -6.96488691933133 "CUL2"
"FRG1BP" -0.00801099547238771 3.92823918333006 -0.13959421587978 0.8895075135029 0.920658566630438 -6.97051948151565 "FRG1BP"
"VIL1" -0.00800845703985331 4.80297825283245 -0.129912853306096 0.897125120616844 0.925900545524916 -6.97183687094362 "VIL1"
"CERK" 0.00796873251049224 5.03061932599258 0.0885260141438538 0.929790871059129 0.949546935902886 -6.97640194284727 "CERK"
"CBR1-AS1" -0.00795905649434125 3.52623884525782 -0.107841283395318 0.914527102693596 0.938916408127807 -6.9744865980671 "CBR1-AS1"
"POLR2K" -0.00795016204510723 5.76765641315683 -0.13481066453383 0.89327010024329 0.923250179885323 -6.97118222347277 "POLR2K"
"PPP1R16B" -0.00794339633876096 1.64174531316616 -0.074668781077664 0.940758187853526 0.957242060982374 -6.97754399191605 "PPP1R16B"
"DPM1" -0.00793367540798684 6.61851136816738 -0.133584318359947 0.894235106002091 0.923856075711242 -6.97134841023289 "DPM1"
"NSD2" -0.00791038340374151 8.32119098800129 -0.141516269544458 0.887996403815381 0.919435909706959 -6.97024668606214 "NSD2"
"PRPF38B" 0.00790503652467134 5.8871378836047 0.12787782137036 0.898727614971162 0.926770105240429 -6.97210175684859 "PRPF38B"
"SGSM2-AS1" 0.00786505308562324 3.09403379601993 0.133381374284381 0.894394817261558 0.923942803600568 -6.97137576558795 "SGSM2-AS1"
"DNAJC18" 0.00783179998521488 2.87129051936493 0.0483106517207998 0.961649496814739 0.971447615445306 -6.97918107849809 "DNAJC18"
"CBY1" -0.00777585117454027 4.17737988880021 -0.144926581546018 0.885316265955225 0.917524488196586 -6.9697534890523 "CBY1"
"MORC2" -0.00775404162023197 6.1185257525336 -0.167565899156824 0.86755986977167 0.905037862435032 -6.96618192761787 "MORC2"
"NAE1" 0.00772076384115383 6.95830189967394 0.0896836556818602 0.928875245331844 0.949428682995712 -6.97629775977651 "NAE1"
"SLC39A13" 0.00770423193218583 5.18355063765944 0.107469206860177 0.914820846598061 0.938916408127807 -6.97452705185859 "SLC39A13"
"DNAJC14" -0.00769578311898567 6.88093827813068 -0.18535017447159 0.853658923799694 0.894899903355736 -6.96301376161597 "DNAJC14"
"YIF1B" 0.00768484999625674 6.06572041455952 0.106984101581111 0.915203841461813 0.939075376241213 -6.97457958474557 "YIF1B"
"ZPR1" 0.00767560745317741 6.33492400255672 0.120608375680052 0.904455392540451 0.931023340257517 -6.97301383818886 "ZPR1"
"RELT" 0.00764223010700604 5.02302660333387 0.109244990696191 0.913419023886408 0.938349338412496 -6.97433272270074 "RELT"
"SEMA4D" 0.00759851797870947 5.51742102533057 0.139988714995239 0.889197326261547 0.920523038519488 -6.97046379461729 "SEMA4D"
"TEX261" -0.00759790578750597 7.62027685860849 -0.131738247606718 0.895688073147096 0.924887049282713 -6.97159571634302 "TEX261"
"ANKRD27" -0.00758367676618743 6.73264593028032 -0.123113717337267 0.902480778114065 0.929382966483788 -6.97270552167825 "ANKRD27"
"PIK3CB" -0.00756656209090689 5.88112673824253 -0.117124067766218 0.907202598461993 0.933142348873482 -6.97343209769832 "PIK3CB"
"TIMM8A" 0.00754091940681789 5.42245366021941 0.163043678217938 0.871101539274704 0.907628379101111 -6.96693667129189 "TIMM8A"
"SH3BP4" -0.00752292589271608 6.67237943867656 -0.102499000927886 0.918745814820125 0.941838030575944 -6.97505403206905 "SH3BP4"
"MIR34AHG" -0.00751154067123716 1.42891337878603 -0.147188498538357 0.883539384841322 0.916689024854511 -6.96941989965467 "MIR34AHG"
"FAM168B" 0.00750927074608221 8.42340161744766 0.160225043755091 0.873310360552473 0.909092603238361 -6.96739665729217 "FAM168B"
"RHOBTB1" 0.00748436712040323 5.21898318543993 0.136439722711288 0.891988453894268 0.922394572648232 -6.97095911670871 "RHOBTB1"
"DTWD1" -0.00748222914651286 4.18176110661503 -0.0917617861197896 0.927231811283749 0.948543908951037 -6.97610734166534 "DTWD1"
"MIA3" -0.00743647614491483 6.51163651210798 -0.124301680318686 0.901544687160505 0.92865423261444 -6.97255711247465 "MIA3"
"ATP6V0D1" 0.00743198733925965 6.08070272286398 0.107317791915593 0.9149403878431 0.938916408127807 -6.97454347434664 "ATP6V0D1"
"BCL2L12" 0.00739896501534254 5.13365145086116 0.0842554508847345 0.933169450180114 0.951903090334294 -6.97677457298974 "BCL2L12"
"ELOA-AS1" 0.00735051860364511 4.37284222828893 0.125808554192719 0.900357503536879 0.927901610380482 -6.97236681334135 "ELOA-AS1"
"DCUN1D1" -0.00729753624697249 6.65841164817716 -0.0880657957326027 0.93015490312253 0.949781381862116 -6.9764429847528 "DCUN1D1"
"RPL30" 0.00726532429760596 8.38310820469387 0.188530241716397 0.851178032327277 0.893418412106913 -6.96241364086902 "RPL30"
"MRPL43" 0.007256348008994 6.36508716772096 0.169206478810349 0.866275687885932 0.903930180009321 -6.96590302175802 "MRPL43"
"TRAPPC13" 0.00722502897964716 5.42276180046638 0.116334739975826 0.907825104590662 0.933625160270123 -6.97352514690278 "TRAPPC13"
"RHOF" -0.00720829824614722 6.41882350718444 -0.104184949888788 0.917414188873708 0.940610727690828 -6.97487806944937 "RHOF"
"TRMT11" -0.0072009652427818 4.85504823769659 -0.0878531219046908 0.930323132879102 0.949873627382841 -6.97646187858484 "TRMT11"
"EIF4G1" 0.00717138591422817 10.1871822756248 0.12813786358043 0.898522819840898 0.926715645125148 -6.97206814187897 "EIF4G1"
"WASHC3" 0.0071268754132392 3.93579121371728 0.109878369622912 0.912919094582763 0.93791477324657 -6.97426264003042 "WASHC3"
"USP35" 0.00705850406589104 4.34538826985045 0.130275955349208 0.896839239569296 0.925840559260778 -6.97178916909871 "USP35"
"ASCC3" -0.00705613384917836 6.86218579662465 -0.0924594991933757 0.926680114720917 0.948082144925784 -6.97604243280622 "ASCC3"
"MTHFD2L" 0.00705511156750616 3.7518055469773 0.0821199399337931 0.934859389591031 0.953055386366887 -6.97695400133821 "MTHFD2L"
"ABALON" -0.00704681492317238 5.97238519776535 -0.105448822719354 0.916416090564385 0.939923820389628 -6.97474427707964 "ABALON"
"ZNF581" 0.00702186556688211 4.55752946124645 0.0972658607304789 0.922880621930454 0.945361544262233 -6.97558193788162 "ZNF581"
"FBXL8" 0.00702120964188113 3.4398446997539 0.0884544993338488 0.929847438175667 0.949546935902886 -6.97640833451408 "FBXL8"
"STK38L" -0.00701942974433845 6.43209799011567 -0.0886158607405148 0.929719804297928 0.949546935902886 -6.97639390544995 "STK38L"
"Metazoa_SRP" 0.00701523785990599 3.76556238408355 0.0871071079560615 0.930913271868393 0.950396596938891 -6.97652779300522 "Metazoa_SRP"
"SAP30BP" 0.00700922270288729 6.48133125025666 0.191323383528728 0.849000244062348 0.891548951721375 -6.96187812834684 "SAP30BP"
"TAF15" -0.00699743787509011 5.95940679466413 -0.0759439202160401 0.939748462472006 0.956533886974886 -6.97744700132052 "TAF15"
"CCDC28A" -0.00698359048407493 3.91955274459905 -0.136642489384701 0.891828949333523 0.922386060310602 -6.97093115950576 "CCDC28A"
"JPT1" -0.00697179657621838 7.88414418237977 -0.13071019074667 0.896497371201522 0.925565987284334 -6.97173194753875 "JPT1"
"USP49" -0.00696075053887224 4.72585750643214 -0.0906541721620919 0.928107698979729 0.948962303098666 -6.97620937449144 "USP49"
"TEX2" 0.00692786061761197 6.05417376481777 0.205414952337628 0.838031574668761 0.883201656821854 -6.95905652128446 "TEX2"
"NUP43" -0.00691819713803987 7.3305086665619 -0.158746305709185 0.874469580215908 0.910066268197047 -6.96763477449907 "NUP43"
"TLX2" -0.00688119652785746 1.51789341417187 -0.081160350616415 0.935618860644483 0.953524319368166 -6.97703312774485 "TLX2"
"TOPBP1" 0.00687599849891551 7.36798425035751 0.116754500658519 0.907494051583537 0.933363410564328 -6.9734757420798 "TOPBP1"
"DBF4B" -0.00686607819759599 3.99114541556903 -0.107277849553268 0.914971922442875 0.938916408127807 -6.97454780264346 "DBF4B"
"CENPN-AS1" 0.00686526057303283 5.06520320872748 0.14700142487787 0.883686320495507 0.916763477536598 -6.96944768523966 "CENPN-AS1"
"MTMR1" 0.00682232973419694 5.8666332391211 0.179844270809918 0.857957795960078 0.898016936034087 -6.9640286903498 "MTMR1"
"HDAC6" 0.00679528254535722 6.73598829086496 0.148400202474297 0.882587760742112 0.916091390097035 -6.96923907328827 "HDAC6"
"VPS53" -0.00667348096447995 6.08220059862332 -0.134487336495694 0.893524509771218 0.923356613563258 -6.97122618618203 "VPS53"
"DNAJB12" 0.00661730616146006 7.1250309181481 0.168822898341763 0.86657590736136 0.904166084041049 -6.96596847528386 "DNAJB12"
"CACNA1C" -0.00657779420071236 1.53209485802215 -0.0847202076745552 0.932801705047799 0.951758539529622 -6.97673491339479 "CACNA1C"
"TSN" -0.00654345891706853 7.29572754363756 -0.13482202436271 0.893261162007157 0.923250179885323 -6.97118067696569 "TSN"
"TTC9C" -0.00653266779574846 5.01746750297368 -0.115935540563353 0.90813995680066 0.933870206019399 -6.97357196671688 "TTC9C"
"CNBP" 0.00653050302755709 8.88104255431359 0.144790341067961 0.885423310637911 0.917524488196586 -6.96977341708837 "CNBP"
"FAM89B" 0.00647012405063752 4.32295780536902 0.085189303478752 0.932430541568254 0.951626952416508 -6.97669466236727 "FAM89B"
"SNX1" -0.00645846200324218 6.99524266295132 -0.109989460793919 0.912831413386812 0.93790370597794 -6.97425030617321 "SNX1"
"LARS2" -0.00644295420526397 6.32599400414404 -0.127899682744956 0.898710397871869 0.926770105240429 -6.97209893351391 "LARS2"
"FAM167A" -0.00644109225927458 2.44704120957377 -0.0436115525175967 0.965377249922649 0.974486844036645 -6.9793992383022 "FAM167A"
